Eaf,Ealf,Eauxf,Eauxf_cs,Eauxf_fw,Eauxf_hs,Eauxf_ve,Eauxf_ww,Ecaf,Edataf,Ef,Ehs_lat_aux,Elf,Eprof,Eref,I_rad,I_sol,QCf,QEf,QHf,Qcdataf,Qcref,Qcs,Qcs_em_ls,Qcs_lat_sys,Qcs_sen,Qcs_sen_incl_em_ls,Qcs_sen_sys,Qcsf,Qcsf_lat,Qhprof,Qhs,Qhs_em_ls,Qhs_lat_sys,Qhs_sen,Qhs_sen_incl_em_ls,Qhs_sen_sys,Qhsf,Qhsf_lat,Qs,Qww,Qwwf,T_ext,T_sky,Ta_re_cs,Ta_re_hs,Ta_sup_cs,Ta_sup_hs,Tcdataf_re,Tcdataf_sup,Tcref_re,Tcref_sup,Tcsf_re,Tcsf_sup,Thsf_re,Thsf_sup,Twwf_re,Twwf_sup,m_ve_inf,m_ve_mech,m_ve_recirculation,m_ve_required,m_ve_window,ma_sup_cs,ma_sup_hs,mcpcsf,mcpdataf,mcphsf,mcpref,mcpwwf,people,rh_ext,system_status,ta_cs_set,ta_hs_set,theta_a,theta_c,theta_m,theta_o,theta_ve_mech,u_wind,ve,w_int
1179.643,3445.839,14.373,0,0,14.105,0,0.268,0,0,3460.212,0,2266.196,0,0,264.109,10.572,0,24152.794,20692.582,0,0,0,0,0,0,0,0,0,0,0,17603.655,1616.867,0,17603.655,19220.522,17603.655,19765.203,0,202.497,586.215,927.379,-5.700,25.493,0,0,0,0,0,0,0,0,0,0,60.615,75.607,10,60,0.207,0,0,0.038,0.000,0,0,0,0,1318.446,0,18.548,2,84,Radiative heating,,20.502,20.502,17.102,15.976,18.156,-5.700,2.200,104.141,0
609.349,1786.802,14.447,0,0,14.105,0,0.342,0,0,1801.249,0,1177.453,0,0,254.442,677.124,0,23997.828,22196.580,0,0,0,0,0,0,0,0,0,0,0,18477.814,1709.004,0,18477.814,20186.818,18477.814,20757.853,0,134.998,952.600,1438.727,-5.500,25.152,0,0,0,0,0,0,0,0,0,0,62.077,77.821,10,60,0.207,0,0,0.025,0.000,0,0,0,0,1318.446,0,28.775,1,77,Radiative heating,,20.502,20.502,17.040,15.890,18.114,-5.500,2.200,69.427,0
609.349,1786.802,14.445,0,0,14.105,0,0.339,0,0,1801.246,0,1177.453,0,0,267.222,1244.093,0,23931.528,22130.282,0,0,0,0,0,0,0,0,0,0,0,18409.986,1732.973,0,18409.986,20142.959,18409.986,20710.187,0,134.998,940.387,1420.095,-5.000,25.461,0,0,0,0,0,0,0,0,0,0,62.007,77.715,10,60,0.206,0,0,0.025,0.000,0,0,0,0,1318.446,0,28.402,1,75,Radiative heating,,20.502,20.502,17.015,15.842,18.096,-5.000,2.200,69.427,0
609.349,1786.802,14.429,0,0,14.105,0,0.324,0,0,1801.231,0,1177.453,0,0,295.317,1302.964,0,23800.780,21999.549,0,0,0,0,0,0,0,0,0,0,0,18381.158,1755.198,0,18381.158,20136.356,18381.158,20701.345,0,134.998,854.898,1298.204,-4.600,26.242,0,0,0,0,0,0,0,0,0,0,61.994,77.696,10,60,0.206,0,0,0.025,0.000,0,0,0,0,1318.446,0,25.964,1,72,Radiative heating,,20.502,20.502,16.998,15.811,18.084,-4.600,1.000,69.427,0
1179.643,3445.839,14.440,0,0,14.105,0,0.335,0,0,3460.279,0,2266.196,0,0,310.631,712.658,0,24763.732,21303.453,0,0,0,0,0,0,0,0,0,0,0,17671.640,1705.888,0,17671.640,19377.528,17671.640,19919.744,0,134.998,915.962,1383.709,-4.300,26.659,0,0,0,0,0,0,0,0,0,0,60.844,75.953,10,60,0.206,0,0,0.025,0.000,0,0,0,0,1318.446,0,27.674,1,74,Radiative heating,,20.502,20.502,16.997,15.798,18.084,-4.300,1.000,69.427,0
1179.643,3445.839,14.442,0,0,14.105,0,0.337,0,0,3460.281,0,2266.196,0,0,313.379,-32.296,0,24902.835,21442.554,0,0,0,0,0,0,0,0,0,0,0,17774.652,1722.105,0,17774.652,19496.757,17774.652,20041.812,0,202.497,928.175,1400.741,-4.200,26.735,0,0,0,0,0,0,0,0,0,0,61.025,76.226,10,60,0.206,0,0,0.037,0.000,0,0,0,0,1318.446,0,28.015,2,73,Radiative heating,,20.502,20.502,16.976,15.770,18.069,-4.200,1.000,104.141,0
609.349,1786.802,14.405,0,0,14.105,0,0.300,0,0,1801.207,0,1177.453,0,0,312.597,-302.176,0,23984.579,22183.372,0,0,0,0,0,0,0,0,0,0,0,18664.296,1821.618,0,18664.296,20485.914,18664.296,21057.579,0,134.998,732.769,1125.793,-4.000,26.692,0,0,0,0,0,0,0,0,0,0,62.515,78.486,10,60,0.205,0,0,0.025,0.000,0,0,0,0,1318.446,0,22.516,1,73,Radiative heating,,20.502,20.502,16.934,15.717,18.040,-4.000,0.700,69.427,0
609.349,1786.802,14.373,0,0,14.105,0,0.268,0,0,1801.175,0,1177.453,0,0,312.412,-312.412,0,23995.774,22194.599,0,0,0,0,0,0,0,0,0,0,0,18863.825,1827.630,0,18863.825,20691.454,18863.825,21269.909,0,134.998,586.215,924.690,-4.200,26.645,0,0,0,0,0,0,0,0,0,0,62.823,78.956,10,60,0.206,0,0,0.025,0.000,0,0,0,0,1318.446,0,18.494,1,71,Radiative heating,,20.502,20.502,16.896,15.665,18.014,-4.200,1.200,69.427,0
609.349,1786.802,14.344,0,0,14.105,0,0.238,0,0,1801.145,0,1177.453,0,0,306.438,-306.438,0,24105.154,22304.008,0,0,0,0,0,0,0,0,0,0,0,19126.706,1826.390,0,19126.706,20953.096,19126.706,21541.001,0,134.998,464.087,763.007,-4.600,26.439,0,0,0,0,0,0,0,0,0,0,63.216,79.555,10,60,0.206,0,0,0.025,0.000,0,0,0,0,1318.446,0,15.260,1,76,Radiative heating,,20.502,20.502,16.853,15.610,17.984,-4.600,2.600,69.427,0
1179.643,3445.839,14.373,0,0,14.105,0,0.268,0,0,3460.212,0,2266.196,0,0,281.978,-281.978,0,25298.348,21838.136,0,0,0,0,0,0,0,0,0,0,0,18594.438,1744.140,0,18594.438,20338.578,18594.438,20911.833,0,202.497,586.215,926.303,-5.100,25.699,0,0,0,0,0,0,0,0,0,0,62.302,78.163,10,60,0.206,0,0,0.038,0.000,0,0,0,0,1318.446,0,18.526,2,79,Radiative heating,,20.502,20.502,16.830,15.573,17.968,-5.100,3.200,104.141,0
1179.643,3445.839,14.410,0,0,14.105,0,0.305,0,0,3460.248,0,2266.196,0,0,273.145,-273.145,0,25821.280,22361.032,0,0,0,0,0,0,0,0,0,0,0,18884.185,1728.491,0,18884.185,20612.676,18884.185,21197.334,0,269.995,757.195,1163.698,-5.800,25.422,0,0,0,0,0,0,0,0,0,0,62.718,78.795,10,60,0.207,0,0,0.050,0.000,0,0,0,0,1318.446,0,23.274,3,87,Radiative heating,,20.502,20.502,16.789,15.525,17.940,-5.800,7.000,138.855,0
1179.643,3445.839,14.464,0,0,14.105,0,0.359,0,0,3460.303,0,2266.196,0,0,246.405,-246.405,0,26563.791,23103.489,0,0,0,0,0,0,0,0,0,0,0,19204.197,1722.093,0,19204.197,20926.290,19204.197,21523.043,0,269.995,1050.303,1580.446,-6.400,24.604,0,0,0,0,0,0,0,0,0,0,63.190,79.515,10,60,0.207,0,0,0.050,0.000,0,0,0,0,1318.446,0,31.609,3,83,Radiative heating,,20.502,20.502,16.743,15.468,17.908,-6.400,2.600,138.855,0
1179.643,3445.839,14.424,0,0,14.105,0,0.319,0,0,3460.263,0,2266.196,0,0,228.094,-228.094,0,26571.681,23111.418,0,0,0,0,0,0,0,0,0,0,0,19513.331,1720.701,0,19513.331,21234.032,19513.331,21842.267,0,269.995,830.472,1269.151,-6.900,24.019,0,0,0,0,0,0,0,0,0,0,63.652,80.218,10,60,0.208,0,0,0.050,0.000,0,0,0,0,1318.446,0,25.383,3,85,Radiative heating,,20.502,20.502,16.695,15.406,17.875,-6.900,4.500,138.855,0
609.349,1786.802,14.344,0,0,14.105,0,0.238,0,0,1801.145,0,1177.453,0,0,204.121,-204.121,0,25669.769,23868.624,0,0,0,0,0,0,0,0,0,0,0,20667.661,1786.816,0,20667.661,22454.477,20667.661,23101.103,0,269.995,464.087,767.521,-7.500,23.256,0,0,0,0,0,0,0,0,0,0,65.452,82.973,10,60,0.208,0,0,0.051,0.000,0,0,0,0,1318.446,0,15.350,3,85,Radiative heating,,20.502,20.502,16.617,15.312,17.821,-7.500,7.500,138.855,0
609.349,1786.802,14.340,0,0,14.105,0,0.235,0,0,1801.142,0,1177.453,0,0,184.974,-184.974,0,26065.603,24264.461,0,0,0,0,0,0,0,0,0,0,0,21064.214,1786.137,0,21064.214,22850.351,21064.214,23511.871,0,337.494,451.874,752.590,-8.100,22.600,0,0,0,0,0,0,0,0,0,0,66.033,83.866,10,60,0.209,0,0,0.063,0.000,0,0,0,0,1318.446,0,15.052,4,89,Radiative heating,,20.502,20.502,16.544,15.216,17.771,-8.100,8.100,173.568,0
609.349,1786.802,14.317,0,0,14.105,0,0.212,0,0,1801.119,0,1177.453,0,0,208.242,-208.242,0,26027.489,24226.370,0,0,0,0,0,0,0,0,0,0,0,21097.901,1824.013,0,21097.901,22921.914,21097.901,23582.001,0,337.494,366.385,644.369,-7.500,23.229,0,0,0,0,0,0,0,0,0,0,66.132,84.018,10,60,0.208,0,0,0.063,0.000,0,0,0,0,1318.446,0,12.887,4,83,Radiative heating,,20.502,20.502,16.502,15.145,17.742,-7.500,8.100,173.568,0
153.114,459.572,14.269,0,0,14.105,0,0.164,0,0,473.841,0,306.459,0,0,207.865,-207.865,0,25455.752,24981.910,0,0,0,0,0,0,0,0,0,0,0,21911.262,1894.331,0,21911.262,23805.594,21911.262,24491.128,0,337.494,219.831,490.782,-7.500,23.176,0,0,0,0,0,0,0,0,0,0,67.407,85.983,10,60,0.208,0,0,0.063,0.000,0,0,0,0,1318.446,0,9.816,4,81,Radiative heating,,20.502,20.502,16.440,15.063,17.699,-7.500,6.400,173.568,0
153.114,459.572,14.228,0,0,14.105,0,0.122,0,0,473.800,0,306.459,0,0,221.002,-221.002,0,25588.299,25114.500,0,0,0,0,0,0,0,0,0,0,0,22046.902,1918.577,0,22046.902,23965.479,22046.902,24654.397,0,337.494,122.128,460.103,-7.300,23.506,0,0,0,0,0,0,0,0,0,0,67.635,86.335,10,60,0.208,0,0,0.063,0.000,0,0,0,0,1318.446,0,9.202,4,85,Radiative heating,,20.502,20.502,16.395,14.995,17.668,-7.300,12.200,173.568,0
153.114,459.572,14.215,0,0,14.105,0,0.109,0,0,473.787,0,306.459,0,0,230.040,-230.040,0,25734.957,25261.170,0,0,0,0,0,0,0,0,0,0,0,22147.639,1940.085,0,22147.639,24087.724,22147.639,24778.928,0,337.494,97.703,482.242,-7.100,23.729,0,0,0,0,0,0,0,0,0,0,67.808,86.602,10,60,0.208,0,0,0.063,0.000,0,0,0,0,1318.446,0,9.645,4,84,Radiative heating,,20.502,20.502,16.359,14.939,17.643,-7.100,11.200,173.568,0
153.114,459.572,14.200,0,0,14.105,0,0.095,0,0,473.772,0,306.459,0,0,239.748,-239.748,0,25879.185,25405.412,0,0,0,0,0,0,0,0,0,0,0,22217.974,1959.199,0,22217.974,24177.173,22217.974,24869.711,0,337.494,73.277,535.701,-6.900,23.979,0,0,0,0,0,0,0,0,0,0,67.935,86.797,10,60,0.208,0,0,0.063,0.000,0,0,0,0,1318.446,0,10.714,4,84,Radiative heating,,20.502,20.502,16.331,14.895,17.624,-6.900,7.000,173.568,0
153.114,459.572,14.160,0,0,14.105,0,0.055,0,0,473.732,0,306.459,0,0,248.796,-248.796,0,26159.535,25685.803,0,0,0,0,0,0,0,0,0,0,0,22261.156,1976.158,0,22261.156,24237.315,22261.156,24930.341,0,337.494,24.426,755.462,-6.700,24.216,0,0,0,0,0,0,0,0,0,0,68.019,86.928,10,60,0.207,0,0,0.063,0.000,0,0,0,0,1318.446,0,15.109,4,83,Radiative heating,,20.502,20.502,16.309,14.860,17.609,-6.700,7.000,173.568,0
153.114,459.572,14.160,0,0,14.105,0,0.055,0,0,473.732,0,306.459,0,0,253.828,-253.828,0,26224.557,25750.825,0,0,0,0,0,0,0,0,0,0,0,22313.973,1987.505,0,22313.973,24301.478,22313.973,24995.719,0,337.494,24.426,755.106,-6.600,24.341,0,0,0,0,0,0,0,0,0,0,68.110,87.068,10,60,0.207,0,0,0.063,0.000,0,0,0,0,1318.446,0,15.102,4,83,Radiative heating,,20.502,20.502,16.290,14.831,17.596,-6.600,2.900,173.568,0
153.114,459.572,14.200,0,0,14.105,0,0.095,0,0,473.772,0,306.459,0,0,241.946,-241.946,0,26211.635,25737.863,0,0,0,0,0,0,0,0,0,0,0,22520.284,1979.270,0,22520.284,24499.554,22520.284,25201.951,0,337.494,73.277,535.912,-7.000,23.975,0,0,0,0,0,0,0,0,0,0,68.395,87.510,10,60,0.208,0,0,0.063,0.000,0,0,0,0,1318.446,0,10.718,4,90,Radiative heating,,20.502,20.502,16.261,14.796,17.576,-7.000,2.400,173.568,0
609.349,1786.802,14.274,0,0,14.105,0,0.169,0,0,1801.076,0,1177.453,0,0,262.521,-191.134,0,26753.731,24952.655,0,0,0,0,0,0,0,0,0,0,0,21824.113,1950.429,0,21824.113,23774.542,21824.113,24453.124,0,269.995,232.044,499.532,-6.500,24.546,0,0,0,0,0,0,0,0,0,0,67.354,85.901,10,60,0.207,0,0,0.050,0.000,0,0,0,0,1318.446,0,9.991,3,87,Radiative heating,,20.502,20.502,16.273,14.797,17.584,-6.500,3.200,138.855,0
1179.643,3445.839,14.347,0,0,14.105,0,0.242,0,0,3460.185,0,2266.196,0,0,268.296,479.947,0,27664.205,24204.020,0,0,0,0,0,0,0,0,0,0,0,20898.816,1874.055,0,20898.816,22772.871,20898.816,23422.282,0,202.497,476.300,781.737,-6.400,24.725,0,0,0,0,0,0,0,0,0,0,65.907,83.672,10,60,0.207,0,0,0.038,0.000,0,0,0,0,1318.446,0,15.635,2,90,Radiative heating,,20.502,20.502,16.314,14.841,17.612,-6.400,4.900,104.141,0
609.349,1786.802,14.410,0,0,14.105,0,0.305,0,0,1801.212,0,1177.453,0,0,278.043,1557.964,0,26872.169,25070.957,0,0,0,0,0,0,0,0,0,0,0,21314.562,1930.938,0,21314.562,23245.500,21314.562,23906.612,0,134.998,757.195,1164.345,-6.100,25.047,0,0,0,0,0,0,0,0,0,0,66.589,84.721,10,60,0.207,0,0,0.025,0.000,0,0,0,0,1318.446,0,23.287,1,87,Radiative heating,,20.502,20.502,16.350,14.893,17.637,-6.100,10.000,69.427,0
609.349,1786.802,14.455,0,0,14.105,0,0.350,0,0,1801.257,0,1177.453,0,0,290.503,2416.927,0,26758.868,24957.611,0,0,0,0,0,0,0,0,0,0,0,20884.443,1918.203,0,20884.443,22802.646,20884.443,23448.838,0,134.998,1001.451,1508.773,-5.700,25.439,0,0,0,0,0,0,0,0,0,0,65.944,83.729,10,60,0.207,0,0,0.025,0.000,0,0,0,0,1318.446,0,30.175,1,81,Radiative heating,,20.502,20.502,16.412,14.973,17.680,-5.700,10.000,69.427,0
609.349,1786.802,14.472,0,0,14.105,0,0.367,0,0,1801.274,0,1177.453,0,0,300.073,2747.371,0,26509.101,24707.827,0,0,0,0,0,0,0,0,0,0,0,20521.870,1904.706,0,20521.870,22426.576,20521.870,23060.397,0,134.998,1099.154,1647.430,-5.400,25.774,0,0,0,0,0,0,0,0,0,0,65.394,82.885,10,60,0.206,0,0,0.025,0.000,0,0,0,0,1318.446,0,32.949,1,80,Radiative heating,,20.502,20.502,16.477,15.060,17.725,-5.400,14.400,69.427,0
1179.643,3445.839,14.482,0,0,14.105,0,0.377,0,0,3460.321,0,2266.196,0,0,308.528,1984.189,0,27216.906,23756.585,0,0,0,0,0,0,0,0,0,0,0,19587.313,1830.791,0,19587.313,21418.103,19587.313,22022.331,0,134.998,1160.218,1734.254,-5.200,26.078,0,0,0,0,0,0,0,0,0,0,63.911,80.614,10,60,0.206,0,0,0.025,0.000,0,0,0,0,1318.446,0,34.685,1,82,Radiative heating,,20.502,20.502,16.542,15.145,17.769,-5.200,8.100,69.427,0
1179.643,3445.839,14.455,0,0,14.105,0,0.350,0,0,3460.294,0,2266.196,0,0,317.985,540.735,0,26958.832,23498.537,0,0,0,0,0,0,0,0,0,0,0,19549.133,1840.203,0,19549.133,21389.337,19549.133,21991.663,0,202.497,1001.451,1506.875,-5.000,26.409,0,0,0,0,0,0,0,0,0,0,63.867,80.547,10,60,0.206,0,0,0.038,0.000,0,0,0,0,1318.446,0,30.137,2,87,Radiative heating,,20.502,20.502,16.567,15.186,17.787,-5.000,5.400,104.141,0
609.349,1786.802,14.429,0,0,14.105,0,0.324,0,0,1801.231,0,1177.453,0,0,378.998,-293.264,0,25525.755,23724.524,0,0,0,0,0,0,0,0,0,0,0,19830.833,1994.229,0,19830.833,21825.062,19830.833,22429.646,0,134.998,854.898,1294.878,-3.200,28.121,0,0,0,0,0,0,0,0,0,0,64.495,81.507,10,60,0.205,0,0,0.025,0.000,0,0,0,0,1318.446,0,25.898,1,80,Radiative heating,,20.502,20.502,16.601,15.220,17.810,-3.200,3.200,69.427,0
609.349,1786.802,14.392,0,0,14.105,0,0.287,0,0,1801.194,0,1177.453,0,0,430.215,-430.215,0,24804.714,23003.520,0,0,0,0,0,0,0,0,0,0,0,19335.872,2045.357,0,19335.872,21381.229,19335.872,21966.435,0,134.998,671.705,1037.085,-1.900,29.527,0,0,0,0,0,0,0,0,0,0,63.830,80.491,10,60,0.204,0,0,0.025,0.000,0,0,0,0,1318.446,0,20.742,1,70,Radiative heating,,20.502,20.502,16.655,15.278,17.848,-1.900,5.900,69.427,0
609.349,1786.802,14.373,0,0,14.105,0,0.268,0,0,1801.175,0,1177.453,0,0,455.621,-455.621,0,24408.874,22607.699,0,0,0,0,0,0,0,0,0,0,0,19062.953,2049.207,0,19062.953,21112.160,19062.953,21687.849,0,134.998,586.215,919.850,-1.500,30.249,0,0,0,0,0,0,0,0,0,0,63.429,79.878,10,60,0.203,0,0,0.025,0.000,0,0,0,0,1318.446,0,18.397,1,75,Radiative heating,,20.502,20.502,16.701,15.339,17.879,-1.500,9.300,69.427,0
1179.643,3445.839,14.310,0,0,14.105,0,0.205,0,0,3460.149,0,2266.196,0,0,454.413,-454.413,0,24633.639,21173.491,0,0,0,0,0,0,0,0,0,0,0,18077.224,1943.244,0,18077.224,20020.468,18077.224,20566.389,0,202.497,341.959,607.102,-1.500,30.264,0,0,0,0,0,0,0,0,0,0,61.797,77.396,10,60,0.203,0,0,0.037,0.000,0,0,0,0,1318.446,0,12.142,2,77,Radiative heating,,20.502,20.502,16.763,15.417,17.922,-1.500,7.000,104.141,0
1179.643,3445.839,14.384,0,0,14.105,0,0.279,0,0,3460.223,0,2266.196,0,0,435.910,-435.910,0,24931.169,21470.946,0,0,0,0,0,0,0,0,0,0,0,18043.443,1893.526,0,18043.443,19936.970,18043.443,20483.662,0,269.995,635.067,987.283,-2.100,29.839,0,0,0,0,0,0,0,0,0,0,61.675,77.212,10,60,0.204,0,0,0.050,0.000,0,0,0,0,1318.446,0,19.746,3,78,Radiative heating,,20.502,20.502,16.795,15.474,17.944,-2.100,3.500,138.855,0
1179.643,3445.839,14.424,0,0,14.105,0,0.319,0,0,3460.263,0,2266.196,0,0,445.234,-445.234,0,24983.253,21522.990,0,0,0,0,0,0,0,0,0,0,0,17838.581,1886.973,0,17838.581,19725.553,17838.581,20265.443,0,269.995,830.472,1257.547,-1.900,30.117,0,0,0,0,0,0,0,0,0,0,61.354,76.725,10,60,0.204,0,0,0.050,0.000,0,0,0,0,1318.446,0,25.151,3,78,Radiative heating,,20.502,20.502,16.835,15.529,17.972,-1.900,3.500,138.855,0
1179.643,3445.839,14.438,0,0,14.105,0,0.333,0,0,3460.277,0,2266.196,0,0,450.683,-450.683,0,24871.352,21411.075,0,0,0,0,0,0,0,0,0,0,0,17637.208,1880.686,0,17637.208,19517.894,17637.208,20051.105,0,269.995,903.749,1359.970,-1.700,30.300,0,0,0,0,0,0,0,0,0,0,61.038,76.247,10,60,0.204,0,0,0.049,0.000,0,0,0,0,1318.446,0,27.199,3,76,Radiative heating,,20.502,20.502,16.874,15.582,17.999,-1.700,6.400,138.855,0
609.349,1786.802,14.344,0,0,14.105,0,0.238,0,0,1801.145,0,1177.453,0,0,458.786,-458.786,0,23308.297,21507.152,0,0,0,0,0,0,0,0,0,0,0,18237.707,1960.495,0,18237.707,20198.202,18237.707,20748.970,0,269.995,464.087,758.182,-1.500,30.551,0,0,0,0,0,0,0,0,0,0,62.064,77.802,10,60,0.203,0,0,0.049,0.000,0,0,0,0,1318.446,0,15.164,3,76,Radiative heating,,20.502,20.502,16.889,15.610,18.009,-1.500,5.900,138.855,0
609.349,1786.802,14.334,0,0,14.105,0,0.229,0,0,1801.136,0,1177.453,0,0,464.707,-464.707,0,23078.966,21277.830,0,0,0,0,0,0,0,0,0,0,0,18064.123,1957.719,0,18064.123,20021.842,18064.123,20566.780,0,337.494,427.449,711.050,-1.300,30.720,0,0,0,0,0,0,0,0,0,0,61.797,77.397,10,60,0.203,0,0,0.062,0.000,0,0,0,0,1318.446,0,14.221,4,72,Radiative heating,,20.502,20.502,16.913,15.641,18.025,-1.300,2.200,173.568,0
609.349,1786.802,14.324,0,0,14.105,0,0.219,0,0,1801.126,0,1177.453,0,0,469.775,-469.775,0,22886.335,21085.209,0,0,0,0,0,0,0,0,0,0,0,17921.756,1958.307,0,17921.756,19880.063,17921.756,20420.129,0,337.494,390.810,665.080,-1.100,30.876,0,0,0,0,0,0,0,0,0,0,61.582,77.070,10,60,0.203,0,0,0.062,0.000,0,0,0,0,1318.446,0,13.302,4,69,Radiative heating,,20.502,20.502,16.937,15.673,18.042,-1.100,1.500,173.568,0
153.114,459.572,14.269,0,0,14.105,0,0.164,0,0,473.841,0,306.459,0,0,485.918,-485.918,0,21956.237,21482.396,0,0,0,0,0,0,0,0,0,0,0,18416.624,2029.115,0,18416.624,20445.739,18416.624,21000.130,0,337.494,219.831,482.265,-0.900,31.317,0,0,0,0,0,0,0,0,0,0,62.431,78.359,10,60,0.203,0,0,0.062,0.000,0,0,0,0,1318.446,0,9.645,4,76,Radiative heating,,20.502,20.502,16.944,15.688,18.047,-0.900,1.700,173.568,0
153.114,459.572,14.215,0,0,14.105,0,0.110,0,0,473.788,0,306.459,0,0,471.838,-471.838,0,21931.074,21457.287,0,0,0,0,0,0,0,0,0,0,0,18412.642,2020.276,0,18412.642,20432.918,18412.642,20987.483,0,337.494,99.061,469.804,-1.000,30.960,0,0,0,0,0,0,0,0,0,0,62.412,78.331,10,60,0.203,0,0,0.062,0.000,0,0,0,0,1318.446,0,9.396,4,67,Radiative heating,,20.502,20.502,16.950,15.698,18.051,-1.000,1.500,173.568,0
153.114,459.572,14.183,0,0,14.105,0,0.078,0,0,473.755,0,306.459,0,0,469.166,-469.166,0,22156.412,21682.657,0,0,0,0,0,0,0,0,0,0,0,18486.988,2003.547,0,18486.988,20490.535,18486.988,21048.230,0,337.494,49.530,634.427,-1.300,30.897,0,0,0,0,0,0,0,0,0,0,62.501,78.465,10,60,0.203,0,0,0.062,0.000,0,0,0,0,1318.446,0,12.689,4,80,Radiative heating,,20.502,20.502,16.948,15.700,18.050,-1.300,1.700,173.568,0
153.114,459.572,14.144,0,0,14.105,0,0.039,0,0,473.716,0,306.459,0,0,472.914,-472.914,0,22236.221,21762.505,0,0,0,0,0,0,0,0,0,0,0,18483.080,2003.123,0,18483.080,20486.203,18483.080,21043.780,0,337.494,12.383,718.725,-1.300,30.992,0,0,0,0,0,0,0,0,0,0,62.494,78.455,10,60,0.203,0,0,0.062,0.000,0,0,0,0,1318.446,0,14.375,4,84,Radiative heating,,20.502,20.502,16.949,15.701,18.050,-1.300,1.700,173.568,0
153.114,459.572,14.144,0,0,14.105,0,0.039,0,0,473.716,0,306.459,0,0,469.206,-469.206,0,22231.027,21757.310,0,0,0,0,0,0,0,0,0,0,0,18478.517,2002.629,0,18478.517,20481.146,18478.517,21038.585,0,337.494,12.383,718.725,-1.300,30.897,0,0,0,0,0,0,0,0,0,0,62.487,78.444,10,60,0.203,0,0,0.062,0.000,0,0,0,0,1318.446,0,14.375,4,80,Radiative heating,,20.502,20.502,16.950,15.703,18.051,-1.300,1.000,173.568,0
153.114,459.572,14.160,0,0,14.105,0,0.055,0,0,473.732,0,306.459,0,0,467.994,-467.994,0,22275.240,21801.508,0,0,0,0,0,0,0,0,0,0,0,18508.162,1997.672,0,18508.162,20505.833,18508.162,21064.467,0,337.494,24.765,737.041,-1.400,30.867,0,0,0,0,0,0,0,0,0,0,62.525,78.501,10,60,0.203,0,0,0.062,0.000,0,0,0,0,1318.446,0,14.741,4,84,Radiative heating,,20.502,20.502,16.948,15.702,18.050,-1.400,0.500,173.568,0
153.114,459.572,14.345,0,0,14.105,0,0.240,0,0,473.917,0,306.459,0,0,468.068,-468.068,0,22307.929,21834.011,0,0,0,0,0,0,0,0,0,0,0,18510.950,1997.973,0,18510.950,20508.922,18510.950,21067.640,0,337.494,470.539,766.371,-1.400,30.867,0,0,0,0,0,0,0,0,0,0,62.529,78.508,10,60,0.203,0,0,0.062,0.000,0,0,0,0,1318.446,0,15.327,4,84,Radiative heating,,20.502,20.502,16.947,15.701,18.049,-1.400,0.400,173.568,0
609.349,1786.802,14.493,0,0,14.105,0,0.388,0,0,1801.294,0,1177.453,0,0,469.663,-458.066,0,24002.197,22200.902,0,0,0,0,0,0,0,0,0,0,0,17910.945,1933.212,0,17910.945,19844.156,17910.945,20384.764,0,269.995,1225.879,1816.138,-1.400,30.907,0,0,0,0,0,0,0,0,0,0,61.530,76.991,10,60,0.203,0,0,0.049,0.000,0,0,0,0,1318.446,0,36.323,3,86,Radiative heating,,20.502,20.502,16.965,15.718,18.061,-1.400,0.800,138.855,0
1218.697,3573.604,14.467,0,0,14.105,0,0.362,0,0,3588.071,0,2354.906,0,0,472.272,-177.398,0,24460.438,20872.367,0,0,0,0,0,0,0,0,0,0,0,16931.903,1835.013,0,16931.903,18766.917,16931.903,19277.699,0,254.381,1070.482,1594.668,-1.300,30.992,0,0,0,0,0,0,0,0,0,0,59.890,74.511,10,60,0.203,0,0,0.047,0.000,0,0,0,0,1318.446,0,31.893,3,85,Radiative heating,,20.502,20.502,17.009,15.769,18.092,-1.300,1.200,130.825,0
726.513,2170.096,14.451,0,0,14.105,0,0.346,0,0,2184.547,0,1443.583,0,0,492.244,507.486,0,23259.476,21074.928,0,0,0,0,0,0,0,0,0,0,0,17194.312,1902.352,0,17194.312,19096.664,17194.312,19613.988,0,238.767,976.999,1460.940,-0.800,31.551,0,0,0,0,0,0,0,0,0,0,60.391,75.267,10,60,0.203,0,0,0.044,0.000,0,0,0,0,1318.446,0,29.219,3,81,Radiative heating,,20.502,20.502,17.051,15.826,18.120,-0.800,1.200,122.794,0
882.732,2681.155,14.430,0,0,14.105,0,0.324,0,0,2695.585,0,1798.423,0,0,500.431,1134.798,0,22941.416,20245.832,0,0,0,0,0,0,0,0,0,0,0,16600.657,1852.136,0,16600.657,18452.794,16600.657,18951.735,0,290.651,858.751,1294.097,-0.600,31.802,0,0,0,0,0,0,0,0,0,0,59.402,73.776,10,60,0.203,0,0,0.053,0.000,0,0,0,0,1318.446,0,25.882,4,81,Radiative heating,,20.502,20.502,17.113,15.906,18.164,-0.600,0.800,149.478,0
